Study Area,Transect Name,Point Id,Date,Point Index,Direction,Canopy1,Canopy2,Canopy3,Top Layer,Height,Lower1,Lower2,Lower3,Lower4,Lower5,Lower6,Lower7,Lower8,Lower9,Lower10,Soil Surface,Thatch Indices Lower,Thatch Top Layer
SMA-11-01,TOKA,TOKA-129,6/21/2024,1,306,,,,PHAQ,68,LOCO6,AICA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,2,306,,,,HOLA,64,JUNCU,VITE,LOCO6,PHAQ,AICA,L,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,3,306,,,,PHAQ,21,LOCO6,RUUR,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,4,306,,,,PHAQ,51,PHAQ,LOCO6,L,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-129,6/21/2024,5,306,,,,LIBI5,24,PLLA,LOCO6,PHAQ,L,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,6,306,,,,HOLA,44,LIBI5,CYEC,VULPI,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,7,306,RUUR,,,JUNCU,50,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,8,306,RUUR,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,9,306,RUUR,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,10,306,RUUR,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,11,306,,,,PHAQ,70,VISA,RUUR,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,12,306,RUUR,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,13,306,,,,HOLA,68,RUUR,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,14,306,,,,HOLA,20,PHAQ,VULPI,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,15,306,,,,2GA,20,VULPI,AICA,RUUR,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,16,306,,,,PHAQ,21,HOLA,RUUR,VULPI,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,17,306,,,,LOPEM2,6,HOLA,2GA,RUUR,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,18,306,,,,PHAQ,19,HOLA,LOPEM2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,19,306,,,,AICA,19,LOPEM2,PHAQ,HOLA,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,20,306,,,,PHAQ,19,LOPEM2,HOLA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,21,306,,,,PHAQ,20,2GA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,22,306,,,,JUNCU,74,PHAQ,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,23,306,,,,2GA,12,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,24,306,,,,2GA,14,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,25,306,,,,HOLA,12,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,26,306,,,,HOLA,73,JUNCU,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,27,306,,,,JUNCU,29,HOLA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,28,306,,,,SCAR7,93,HOLA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,29,306,,,,CAREX,47,LOPEM2,HOLA,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,30,306,,,,2GA,25,JUNCU,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,31,306,,,,JUNCU,90,HOLA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,32,306,,,,LOPEM2,83,JUNCU,HOLA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,33,306,,,,CAREX,15,SCAR7,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,34,306,,,,SCAR7,22,HOLA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,35,306,,,,SCAR7,73,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,36,306,,,,SCAR7,19,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,37,306,,,,HOLA,89,SCAR7,JUNCU,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,38,306,,,,SCAR7,80,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,39,306,,,,SCAR7,54,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,40,306,,,,SCAR7,52,JUNCU,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,41,306,,,,RUCR,100,SCAR7,JUNCU,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,42,306,,,,RUCR,110,JUNCU,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,43,306,,,,SCAR7,47,JUNCU,HOLA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,44,306,,,,SCAR7,31,JUNCU,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,45,306,,,,SCAR7,112,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,46,306,,,,SCAR7,66,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,47,306,,,,JUNCU,30,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,48,306,,,,SCAR7,45,JUNCU,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,49,306,,,,SCAR7,68,JUNCU,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-129,6/21/2024,50,306,,,,LOPEM2,50,SCAR7,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,1,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,2,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,3,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,4,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,5,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,6,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,7,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,8,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,9,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,10,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,11,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,12,235,,,,NOPLANT,0,,,,,,,,,,,AM,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,13,235,,,,BRDI2,1,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,14,235,,,,BRDI2,16,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,15,235,,,,BRDI2,14,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,16,235,,,,BRDI2,26,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,17,235,,,,LIUS,34,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,18,235,,,,DACA3,36,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,19,235,,,,LOPEM2,37,BRDI2,LIUS,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,20,235,,,,LIUS,45,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,21,235,,,,CAPY2,60,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,22,235,,,,BRDI2,48,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,23,235,,,,CAPY2,47,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,24,235,,,,BRDI2,32,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,25,235,,,,BRHO2,48,LOPEM2,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,26,235,,,,CAPY2,75,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,27,235,,,,NOPLANT,0,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,28,235,,,,BRDI2,55,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,29,235,,,,CAPY2,115,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,30,235,,,,LOPEM2,21,BRDI2,CAPY2,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,31,235,,,,BRDI2,16,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,32,235,,,,PLLA,10,BRDI2,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,33,235,,,,NOPLANT,0,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,34,235,,,,AVENA,68,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,35,235,,,,AVENA,38,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,36,235,,,,LOPEM2,54,CAPY2,BRDI2,AVENA,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,37,235,,,,LOPEM2,80,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,38,235,,,,AVENA,120,CAPY2,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,39,235,,,,VUBR,10,BRDI2,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,40,235,,,,BRDI2,35,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,41,235,,,,BRDI2,15,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,42,235,,,,BRDI2,40,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,43,235,,,,BRDI2,10,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,44,235,,,,BRDI2,22,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,45,235,,,,BRDI2,30,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,46,235,,,,BRDI2,12,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,47,235,,,,AVENA,26,BRDI2,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,48,235,,,,BRDI2,20,VUBR,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,49,235,,,,AVENA,52,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,50,235,,,,BRDI2,34,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,1,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,2,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,3,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,4,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,5,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,6,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,7,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,8,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,9,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,10,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,11,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,12,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,13,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,14,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,15,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,16,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,17,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,18,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,19,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,20,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,21,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,22,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,23,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,24,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,25,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,26,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,27,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,28,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,29,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,30,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,31,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,32,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,33,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,34,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,35,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,36,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,37,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,38,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,39,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,40,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,41,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,42,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,43,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,44,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,45,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,46,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,47,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,48,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,49,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,6/27/2016,50,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,1,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,2,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,3,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,4,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,5,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,6,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,7,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,8,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,9,235,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,10,235,BAPI,,,NOPLANT,,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,11,235,,,,VUBR,7,PLLA,VUBR,L,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,12,235,,,,BRDI2,4,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,13,235,,,,BRHO2,11,VUBR,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,14,235,,,,BRDI2,9,LIBI5,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,15,235,,,,BRDI2,12,BRDI2,L,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,16,235,,,,BRCA5,20,BRDI2,L,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,17,235,,,,AVBA,23,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,18,235,,,,BRDI2,21,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,19,235,,,,BRDI2,16,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,20,235,,,,BRCA5,47,AVBA,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,21,235,,,,BRCA5,54,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,22,235,,,,BRDI2,5,BRDI2,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,23,235,BAPI,,,BRDI2,10,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,24,235,,,,BRDI2,15,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,25,235,,,,AVBA,19,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,26,235,,,,PLLA,25,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,27,235,,,,PLLA,21,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,28,235,,,,BRDI2,15,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,29,235,,,,AVBA,51,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,30,235,,,,NOPLANT,,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,31,235,,,,AVBA,45,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,32,235,,,,LIBI5,10,PLLA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,33,235,,,,NOPLANT,,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,34,235,,,,NOPLANT,,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,35,235,,,,AVBA,21,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,36,235,,,,AVBA,39,BRDI2,AVBA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,37,235,,,,PLLA,25,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,38,235,,,,NOPLANT,,,,,,,,,,,,AM,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,39,235,,,,BRDI2,11,PLLA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,40,235,,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,41,235,,,,BRDI2,6,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,42,235,,,,BRDI2,9,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,43,235,,,,BRDI2,7,ESCA2,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,44,235,,,,BRHO2,30,PLLA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,45,235,,,,AVBA,25,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,46,235,,,,COAR4,4,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,47,235,,,,BRDI2,2,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,48,235,,,,NOPLANT,,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,49,235,,,,AVBA,30,,,,,,,,,,,R,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,50,235,,,,AVBA,20,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,1,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,2,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,3,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,4,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,5,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,6,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,7,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,8,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,9,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,10,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,11,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,12,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,13,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,14,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,15,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,16,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,17,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,18,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,19,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,20,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,21,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,22,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,23,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,24,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,25,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,26,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,27,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,28,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,29,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,30,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,31,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,32,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,33,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,34,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,35,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,36,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,37,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,38,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,39,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,40,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,41,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,42,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,43,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,44,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,45,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,46,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,47,,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-135,4/25/2018,48,,,,,,,,,,,,,,,,,,,0
