Date,Time,Bat Volt Min Day (V),Dew Pt (°F),Latest Rain (In),Daily Rain (In),Barometric Pressure (inHg),RH (%),Temp (°F),Daily Max Temp (°F),Max Temp Time,Daily Min Temp (°F),Min Temp Time,Wind Dir (°),Wind Gust (mph),Wind Gst Dir (°),Wind Spd (mph)
10/20/19,1100,12.2,51.4,0,0,30.17,63,64.4,66.7,1100,49.4,0451,W | 269,4.5,SW | 235,2
10/20/19,1000,12.2,51.1,0,0,30.17,74,59.4,61.6,0957,49.4,0451,W | 273,6.2,NNW | 345,2.2
10/20/19,0900,12.2,49.4,0,0,30.14,78,56.1,59.5,0850,49.4,0451,SSE | 154,4.4,E | 84,1.3
10/20/19,0800,12.2,48.1,0,0,30.12,90,50.9,53.9,0759,49.4,0451,ESE | 121,4.4,ENE | 77,1.7
10/20/19,0700,12.3,50,0,0,30.11,96,51.1,52.9,0654,49.4,0451,NNE | 25,8.9,NNE | 32,3.3
10/20/19,0600,12.3,50.4,0,0,30.1,99,50.7,52.2,0405,49.4,0451,NE | 42,6.2,E | 89,0.8
10/20/19,0500,12.3,50.8,0,0,30.1,99,51.1,52.2,0405,49.4,0451,NE | 47,5.8,E | 89,2.1
10/20/19,0400,12.3,50.8,0,0,30.1,99,50.9,52.1,0358,49.4,0243,ENE | 65,6.3,ENE | 77,4.1
10/20/19,0300,12.3,50.1,0,0,30.11,99,50.5,51.8,0136,49.4,0243,ENE | 72,6.1,E | 91,2.7
10/20/19,0200,12.4,51,0,0,30.1,98,51.4,51.8,0136,50.9,0200,NNE | 14,3.7,N | 1,1.6
10/20/19,0100,12.4,51.4,0,0,30.1,98,52,66.7,1416,50.8,0558,NNW | 343,4.2,NW | 321,2.1
10/20/19,0000,12.4,51.8,0,0,30.11,98,52.5,66.7,1416,50.8,0558,N | 7,8,NNE | 15,3.1
10/19/19,2300,12.4,52.5,0,0,30.12,97,53.2,66.7,1416,50.8,0558,N | 357,8.7,N | 4,4.6
10/19/19,2200,12.4,53,0,0,30.11,98,53.6,66.7,1416,50.8,0558,N | 350,6.8,N | 7,3.9
10/19/19,2100,12.4,53.7,0,0,30.1,98,54.1,66.7,1416,50.8,0558,NNW | 339,12.6,NW | 324,6.3
10/19/19,2000,12.4,54.1,0,0,30.1,98,54.5,66.7,1416,50.8,0558,NNW | 347,11.3,NNW | 330,5.6
10/19/19,1900,12.4,54.2,0,0,30.09,98,54.7,66.7,1416,50.8,0558,NNW | 334,11.5,NW | 311,6.8
10/19/19,1800,12.4,56.4,0,0,30.09,97,57.3,66.7,1416,50.8,0558,NW | 311,13.7,NW | 311,7.6
10/19/19,1700,12.4,57.9,0,0,30.1,92,60.2,66.7,1416,50.8,0558,W | 277,12,WNW | 285,5.2
10/19/19,1600,12.4,56.3,0,0,30.1,76,63.9,66.7,1416,50.8,0558,W | 270,9.7,W | 262,5.3
10/19/19,1500,12.4,56.2,0,0,30.1,72,65.5,66.7,1416,50.8,0558,W | 274,11.7,W | 274,5.7
10/19/19,1400,12.4,55.9,0,0,30.12,72,65.1,66.3,1334,50.8,0558,W | 274,10.1,W | 270,3.3
10/19/19,1300,12.4,54.5,0,0,30.14,72,63.5,64.2,1210,50.8,0558,WSW | 255,9,W | 268,5.2
10/19/19,1200,12.4,53.6,0,0,30.15,72,62.8,63.7,1139,50.8,0558,W | 278,10.3,NW | 315,4.8
10/19/19,1100,12.4,52.3,0,0,30.16,70,62,63.3,1006,50.8,0558,WNW | 285,12.1,NNW | 328,4.4
10/19/19,1000,12.4,49.4,0,0,30.14,71,58.7,62.8,1000,50.8,0558,ENE | 74,11.6,E | 81,7
10/19/19,0900,12.4,48.2,0,0,30.13,72,57,59,0856,50.8,0558,NE | 42,10.1,NE | 42,5.3
10/19/19,0800,12.4,46.2,0,0,30.12,73,54.5,55.3,0800,50.8,0558,NNE | 28,10,NNE | 33,5.5
10/19/19,0700,12.4,44.2,0,0,30.11,72,53,54.3,0657,50.8,0558,NE | 36,10.2,NNE | 21,5.7
10/19/19,0600,12.4,44.5,0,0,30.1,73,52.8,53.3,0211,50.8,0558,NE | 36,8.8,NE | 50,5.9
10/19/19,0500,12.4,44.9,0,0,30.11,75,52.6,53.3,0211,51.8,0311,NE | 39,9.4,NNE | 16,5.7
10/19/19,0400,12.4,46.2,0,0,30.11,80,52.2,53.3,0211,51.8,0311,NE | 41,8.6,NE | 40,5.7
10/19/19,0300,12.4,47.8,0,0,30.11,84,52.6,53.3,0211,52,0240,NE | 40,10.4,NNE | 21,6.8
10/19/19,0200,12.4,49.3,0,0,30.11,88,52.8,53.1,0101,52.6,0156,NNE | 23,8.9,NNE | 22,5.2
10/19/19,0100,12.4,50.2,0,0,30.12,89,53.2,65.3,1047,50.2,0112,NNE | 20,10.7,NNE | 14,6.2
10/19/19,0000,12.4,50.8,0,0,30.12,90,53.6,65.3,1047,50.2,0112,N | 7,10.9,N | 0,7.3
10/18/19,2300,12.4,51.6,0,0,30.13,91,54.1,65.3,1047,50.2,0112,N | 352,13.8,NNW | 346,7.7
10/18/19,2200,12.4,51.3,0,0,30.12,90,54,65.3,1047,50.2,0112,N | 359,11.3,NNW | 329,6.4
10/18/19,2100,12.4,50.8,0,0,30.11,88,54.3,65.3,1047,50.2,0112,N | 360,11,NNE | 29,6.4
10/18/19,2000,12.4,52.1,0,0,30.1,89,55.3,65.3,1047,50.2,0112,N | 353,14.3,NNW | 334,7.5
10/18/19,1900,12.4,52,0,0,30.1,87,55.7,65.3,1047,50.2,0112,NNW | 345,11.6,NNW | 338,6.4
10/18/19,1800,12.4,51.7,0,0,30.09,77,58.8,65.3,1047,50.2,0112,NNW | 332,16,NNW | 343,8.8
10/18/19,1700,12.4,51.7,0,0,30.1,72,60.8,65.3,1047,50.2,0112,NNW | 330,19.4,NW | 308,11.3
10/18/19,1600,12.4,51,0,0,30.11,65,63,65.3,1047,50.2,0112,NW | 323,16.7,NW | 321,9.3
10/18/19,1500,12.4,55.3,0,0,30.11,78,62.1,65.3,1047,50.2,0112,NW | 316,13.7,WNW | 298,8.1
10/18/19,1400,12.4,56.3,0,0,30.11,80,62.6,65.3,1047,50.2,0112,NW | 304,12.7,WNW | 302,6.8
10/18/19,1300,12.4,56.2,0,0,30.12,80,62.4,65.3,1047,50.2,0112,NW | 316,12.6,NNW | 347,8.2
10/18/19,1200,12.4,55.8,0,0,30.13,76,63.3,65.3,1047,50.2,0112,NW | 320,13.5,NNW | 334,9.2
10/18/19,1100,12.4,54.7,0,0,30.13,72,63.8,65.3,1047,50.2,0112,NW | 326,14.1,NNW | 327,6.5
10/18/19,1000,12.4,52.4,0,0,30.12,75,60.3,63,1000,50.2,0112,N | 11,7.6,N | 8,3.3
10/18/19,0900,12.4,50.1,0,0,30.12,77,57.2,58.7,0852,50.2,0112,N | 354,8.2,N | 3,2.8
10/18/19,0800,12.4,47.1,0,0,30.1,76,54.5,55.7,0622,50.2,0112,N | 356,10.1,NNW | 342,4.8
10/18/19,0700,12.4,46.6,0,0,30.1,73,55.1,55.7,0622,50.2,0112,N | 358,11.8,N | 10,6.6
10/18/19,0600,12.4,45,0,0,30.08,69,55.1,55.7,0558,50.2,0112,N | 4,13.6,N | 4,7.5
10/18/19,0500,12.5,43.1,0,0,30.07,66,54.1,54.8,0500,50.2,0112,NNE | 17,8.1,NNW | 346,4.7
10/18/19,0400,12.5,43.7,0,0,30.07,70,53.4,54.7,0350,50.2,0112,N | 360,10,NNE | 26,4.7
10/18/19,0300,12.5,44,0,0,30.07,71,53,54,0201,50.2,0112,NNW | 346,9.8,NNE | 14,4.1
10/18/19,0200,12.5,45.1,0,0,30.07,77,52,54,0200,50.2,0112,NNE | 20,8.9,N | 5,3.3
10/18/19,0100,12.1,46.2,0,0.02,30.06,76,53.4,62.1,1432,52.6,0748,NNW | 336,14.3,NNW | 336,6.4
10/18/19,0000,12.1,47.5,0,0.02,30.06,78,54.1,62.1,1432,52.6,0748,NNW | 338,19,N | 354,8.2
10/17/19,2300,12.1,48.8,0,0.02,30.05,82,54,62.1,1432,52.6,0748,NNW | 333,18.8,NNW | 343,11.2
10/17/19,2200,12.1,49.2,0,0.02,30.04,83,54.2,62.1,1432,52.6,0748,NNW | 334,20.8,NNW | 328,12.8
10/17/19,2100,12.1,50.7,0,0.02,30.02,87,54.4,62.1,1432,52.6,0748,NNW | 338,21,N | 350,13.7
10/17/19,2000,12.1,51.8,0,0.02,30.02,89,54.9,62.1,1432,52.6,0748,NNW | 338,21,NNW | 332,13.3
10/17/19,1900,12.1,51.6,0,0.02,30.02,85,55.9,62.1,1432,52.6,0748,NNW | 333,22.9,NW | 326,13
10/17/19,1800,12.1,49.2,0,0.02,30.02,73,57.9,62.1,1432,52.6,0748,NNW | 334,22,NW | 322,13.6
10/17/19,1700,12.1,48.5,0,0.02,30.02,66,59.7,62.1,1432,52.6,0748,NNW | 330,25.6,NW | 320,15.6
10/17/19,1600,12.1,48.1,0,0.02,30.03,63,60.7,62.1,1432,52.6,0748,NNW | 330,24.1,NNW | 330,14.8
10/17/19,1500,12.1,46.3,0.01,0.02,30.02,59,60.9,62.1,1432,52.6,0748,NNW | 330,29.8,NNW | 341,15.9
10/17/19,1400,12.1,47.8,0,0.01,30.02,64,60,60.9,1349,52.6,0748,NNW | 330,24.5,NNW | 338,16.6
10/17/19,1300,12.1,49.7,0,0.01,30.03,69,59.9,60.6,1232,52.6,0748,NW | 326,25.3,NNW | 329,15.7
10/17/19,1200,12.1,50.3,0,0.01,30.03,73,59,60.5,1152,52.6,0748,NNW | 328,26.7,N | 354,15.4
10/17/19,1100,12.1,51.6,0,0.01,30.03,80,57.6,58.4,1055,52.6,0748,NNW | 337,19.7,NNW | 334,11.8
10/17/19,1000,12.1,52.4,0,0.01,30.02,89,55.6,57.5,0101,52.6,0748,NNW | 337,18.2,NNW | 334,9.6
10/17/19,0900,12.1,51.5,0,0.01,30.01,91,53.9,57.5,0101,52.6,0748,NNW | 341,13.8,NW | 325,5.8
10/17/19,0800,12.1,51.2,0,0.01,29.97,94,52.8,57.5,0101,52.6,0748,N | 352,12.6,NNW | 336,7.2
10/17/19,0700,12.1,52.3,0,0.01,29.98,95,53.6,57.5,0101,52.9,0700,NNW | 341,15.8,NNW | 333,8.7
10/17/19,0600,12.1,53.6,0,0.01,29.96,97,54.4,57.5,0101,54,0552,NNW | 341,17.5,N | 351,8.8
10/17/19,0500,12.2,55,0.01,0.01,29.94,98,55.6,57.5,0101,54.1,0244,NW | 326,14.2,NW | 313,3.1
10/17/19,0400,12.2,54.4,0,0,29.94,97,55.2,57.5,0101,54.1,0244,NE | 48,5.7,NE | 47,2.6
10/17/19,0300,12.3,53.9,0,0,29.94,95,55.2,57.5,0101,54.1,0244,WSW | 256,3.4,W | 266,1.1
10/17/19,0200,12.3,52.8,0,0,29.94,89,55.9,57.5,0101,54.5,0127,NE | 55,5.2,E | 88,1.2
10/17/19,0100,11.7,51.1,0,0,29.94,78,57.8,67.4,1357,43.7,0454,NE | 36,5.7,ESE | 102,1.8
10/17/19,0000,11.8,50.6,0,0,29.94,76,58.1,67.4,1357,43.7,0454,ENE | 73,7.3,ENE | 76,3
10/16/19,2300,11.8,49.5,0,0,29.94,74,57.7,67.4,1357,43.7,0454,ENE | 70,9.2,ENE | 78,4.4
10/16/19,2200,11.8,48.4,0,0,29.94,72,57.3,67.4,1357,43.7,0454,NE | 50,5.4,NE | 41,2.5
10/16/19,2100,11.9,47.9,0,0,29.93,68,58.3,67.4,1357,43.7,0454,NE | 40,9.7,N | 8,5.2
10/16/19,2000,12,47.3,0,0,29.94,67,58.4,67.4,1357,43.7,0454,NNE | 18,13.2,N | 5,6.1
10/16/19,1900,12.1,49.1,0,0,29.94,76,56.7,67.4,1357,43.7,0454,NNE | 13,10.3,NE | 36,4.6
10/16/19,1800,12.3,50,0,0,29.95,77,57.2,67.4,1357,43.7,0454,NNW | 337,10.3,NNW | 336,5.8
10/16/19,1700,12.3,49.8,0,0,29.96,73,58.5,67.4,1357,43.7,0454,NNW | 333,13.3,NW | 307,7.2
10/16/19,1600,12.3,49.4,0,0,29.97,69,59.5,67.4,1357,43.7,0454,NNW | 328,15.4,WNW | 299,8.6
10/16/19,1500,12.3,49.4,0,0,29.97,66,61.1,67.4,1357,43.7,0454,NW | 326,19.8,N | 351,10.8
10/16/19,1400,12.3,50.9,0,0,29.98,63,63.8,67.4,1357,43.7,0454,NW | 324,14.6,NW | 319,9
10/16/19,1300,12.3,51.9,0,0,30,63,64.8,66.3,1255,43.7,0454,NW | 320,11.6,NW | 312,7
10/16/19,1200,12.3,50.4,0,0,30.02,62,63.9,66,1123,43.7,0454,NNW | 332,12.8,NW | 315,6.5
10/16/19,1100,12.3,50.6,0,0,30.04,72,59.6,62.8,1100,43.7,0454,NNW | 330,12.1,NW | 324,7.8
10/16/19,1000,12.3,51.5,0,0,30.05,88,55.2,57.7,1000,43.7,0454,N | 357,10.5,N | 354,5.5
10/16/19,0900,12.3,50.8,0,0,30.04,99,51.1,54.5,0900,43.7,0454,NE | 34,9.9,NNE | 21,6
10/16/19,0800,12.3,49.2,0,0,30.04,100,49.3,50,0800,43.7,0454,N | 10,10.7,NNE | 29,5.8
10/16/19,0700,12.3,47.4,0,0,30.04,100,47.5,49.5,0537,43.7,0454,NNE | 22,8,NNE | 26,2.9
10/16/19,0600,12.3,47.7,0,0,30.03,100,47.7,49.5,0537,43.7,0454,NNE | 27,10,N | 351,5.5
10/16/19,0500,12.3,44.6,0,0,30.04,100,44.7,49.5,0125,43.7,0454,ENE | 59,5.7,E | 79,1.5
10/16/19,0400,12.3,46,0,0,30.03,99,46.2,49.5,0125,44.9,0305,NNE | 28,4.6,ENE | 71,2.5
10/16/19,0300,12.3,47.9,0,0,30.06,99,48.3,49.5,0125,45.2,0300,NNE | 21,7.6,N | 6,4.3
10/16/19,0200,12.3,48.7,0,0,30.07,97,49.4,49.5,0125,49.3,0101,N | 359,7.7,N | 0,4.7
10/16/19,0100,12.1,47.5,0,0,30.06,96,48.7,65.8,1558,42,0531,NNW | 340,9.2,NW | 318,2.1
10/16/19,0000,12.1,47.6,0,0,30.06,96,48.8,65.8,1558,42,0531,NNE | 21,5.8,E | 84,1.3
10/15/19,2300,12.1,47.2,0,0,30.06,96,48.2,65.8,1558,42,0531,ENE | 66,7,E | 85,2.7
10/15/19,2200,12.1,48,0,0,30.06,96,49.1,65.8,1558,42,0531,NE | 36,5.1,E | 97,2
10/15/19,2100,12.1,48.9,0,0,30.05,95,50.2,65.8,1558,42,0531,N | 1,10.5,N | 0,5.4
10/15/19,2000,12.1,49.4,0,0,30.06,94,51,65.8,1558,42,0531,NNW | 345,10.2,N | 354,7.1
10/15/19,1900,12.1,49.2,0,0,30.06,92,51.5,65.8,1558,42,0531,NNW | 339,10.2,NNW | 336,6.5
10/15/19,1800,12.1,49.2,0,0,30.06,79,55.9,65.8,1558,42,0531,NW | 319,14.5,NNW | 332,8
10/15/19,1700,12.1,49.5,0,0,30.05,62,62.8,65.8,1558,42,0531,SW | 227,8.9,W | 263,5.2
10/15/19,1600,12.1,49.2,0,0,30.05,57,64.6,65.8,1558,42,0531,SW | 216,8.4,SW | 228,5.7
10/15/19,1500,12.1,49.5,0,0,30.06,58,64.6,65.4,1412,42,0531,SW | 225,9.5,WSW | 246,5.9
10/15/19,1400,12.1,49.8,0,0,30.07,63,62.4,64.9,1358,42,0531,NW | 322,10.5,NW | 318,4.7
10/15/19,1300,12.1,49.2,0,0,30.11,68,59.7,61.2,1258,42,0531,NW | 307,11.8,NW | 304,7.2
10/15/19,1200,12.1,49.1,0,0,30.13,80,55.2,58.4,1155,42,0531,NW | 320,11,NNW | 337,6.6
10/15/19,1100,12.1,51.4,0,0,30.15,99,51.6,52.9,1055,42,0531,NW | 315,11.3,NNW | 337,4.9
10/15/19,1000,12.1,48.3,0,0,30.14,100,48.3,50.1,0958,42,0531,NW | 325,6.4,NNW | 346,3.4
10/15/19,0900,12.1,46,0,0,30.12,100,46,47.5,0859,42,0531,NE | 42,8.6,ENE | 75,3.9
10/15/19,0800,12.1,45.4,0,0,30.11,100,45.4,46.8,0101,42,0531,NNE | 31,7.6,ENE | 57,4.9
10/15/19,0700,12.1,43.5,0,0,30.1,100,43.5,46.8,0101,42,0531,NE | 54,7.1,E | 86,4
10/15/19,0600,12.1,42.8,0,0,30.08,100,42.8,46.8,0101,42,0531,ENE | 78,6.8,E | 86,4.5
10/15/19,0500,12.1,45.3,0,0,30.07,100,45.4,46.8,0101,44,0500,NE | 47,6.5,NNE | 26,4.5
10/15/19,0400,12.2,45.2,0,0,30.07,100,45.3,46.8,0101,44.7,0129,NNE | 32,6.8,N | 1,4
10/15/19,0300,12.2,46.1,0,0,30.06,99,46.3,46.8,0101,44.7,0129,NNE | 28,6.6,N | 9,2.4
10/15/19,0200,12.2,45.2,0,0,30.06,99,45.4,46.8,0101,44.7,0129,NE | 46,7.8,ESE | 104,2.9
10/15/19,0100,12.1,47.3,0,0,30.05,99,47.7,62.6,1208,42.8,0340,NE | 55,6.9,E | 86,3
10/15/19,0000,12.1,47.5,0,0,30.06,98,48,62.6,1208,42.8,0340,ENE | 58,6.9,ENE | 61,4.2
10/14/19,2300,12.1,47.1,0,0,30.05,98,47.8,62.6,1208,42.8,0340,N | 2,7,NNE | 16,3.2
10/14/19,2200,12.1,46.3,0,0,30.04,97,47.1,62.6,1208,42.8,0340,ENE | 64,6.2,N | 6,2.5
10/14/19,2100,12.1,46.5,0,0,30.04,96,47.6,62.6,1208,42.8,0340,NNE | 19,7.6,E | 90,3.2
10/14/19,2000,12.1,46.9,0,0,30.03,94,48.6,62.6,1208,42.8,0340,NNW | 340,7,NNW | 342,3.3
10/14/19,1900,12.2,47.3,0,0,30.02,86,51.5,62.6,1208,42.8,0340,SW | 220,5.6,WSW | 246,2.1
10/14/19,1800,12.2,48.6,0,0,30,78,55.4,62.6,1208,42.8,0340,WSW | 246,7.6,W | 260,4.4
10/14/19,1700,12.2,48.8,0,0,30.01,73,57.4,62.6,1208,42.8,0340,WSW | 251,9.6,W | 276,6.2
10/14/19,1600,12.2,49.1,0,0,30.01,69,59.2,62.6,1208,42.8,0340,WSW | 257,10.2,WSW | 254,6.1
10/14/19,1500,12.2,49.2,0,0,30,68,59.8,62.6,1208,42.8,0340,W | 262,10.1,WSW | 252,6.2
10/14/19,1400,12.2,49.3,0,0,30.01,66,60.5,62.6,1208,42.8,0340,W | 266,11.6,WNW | 284,7.1
10/14/19,1300,12.2,49.2,0,0,30.01,64,61.4,62.6,1208,42.8,0340,W | 267,11.1,W | 267,7.2
10/14/19,1200,12.2,48.9,0,0,30.01,65,60.8,62.4,1146,42.8,0340,WSW | 249,10.6,W | 260,5.4
10/14/19,1100,12.2,48,0,0,30.02,67,58.8,60.1,1019,42.8,0340,WSW | 240,9.7,W | 261,5
10/14/19,1000,12.2,47.4,0,0,30.01,75,55,57.6,1000,42.8,0340,S | 169,5.8,S | 182,3
10/14/19,0900,12.2,46.3,0,0,30,90,49.2,51.7,0900,42.8,0340,ESE | 106,6.5,E | 80,3.5
10/14/19,0800,12.2,45.6,0,0,29.97,92,47.7,49.8,0534,42.8,0340,E | 82,9.7,E | 84,7.1
10/14/19,0700,12.2,46,0,0,29.97,91,48.6,49.8,0534,42.8,0340,ENE | 77,7.9,E | 95,4.6
10/14/19,0600,12.2,44.9,0,0,29.96,86,48.8,49.8,0534,42.8,0340,SE | 128,4.7,E | 95,1.7
10/14/19,0500,12.2,36.9,0,0,29.95,72,45.5,47.8,0443,42.8,0340,E | 92,6.3,E | 95,3
10/14/19,0400,12.2,38.1,0,0,29.92,80,43.8,47.8,0110,42.8,0340,E | 87,9.4,E | 82,7.3
10/14/19,0300,12.2,41.3,0,0,29.93,88,44.7,47.8,0110,43.5,0149,E | 80,10.3,ENE | 78,6.9
10/14/19,0200,12.2,43.5,0,0,29.93,92,45.6,47.8,0110,43.5,0149,ENE | 75,8.4,E | 97,4.4
10/14/19,0100,12.3,46.2,0,0,29.93,93,48.1,65.7,1403,45.2,0646,NE | 44,8.4,ENE | 67,4.4
10/14/19,0000,12.3,46.1,0,0,29.94,88,49.4,65.7,1403,45.2,0646,NNW | 331,6.2,NNE | 21,3
10/13/19,2300,12.3,42.4,0,0,29.93,77,49.2,65.7,1403,45.2,0646,SSE | 151,3.1,E | 96,0.8
10/13/19,2200,12.3,44.8,0,0,29.91,81,50.3,65.7,1403,45.2,0646,E | 81,6.5,E | 93,2.1
10/13/19,2100,12.3,46.1,0,0,29.9,84,50.7,65.7,1403,45.2,0646,N | 350,4.2,NE | 34,1.3
10/13/19,2000,12.3,47.5,0,0,29.9,89,50.6,65.7,1403,45.2,0646,NNE | 24,6.6,NNW | 333,3
10/13/19,1900,12.3,49,0,0,29.89,88,52.3,65.7,1403,45.2,0646,NNW | 334,9,NW | 309,5.4
10/13/19,1800,12.3,49.4,0,0,29.89,75,57.1,65.7,1403,45.2,0646,NW | 317,9.4,NW | 307,5.1
10/13/19,1700,12.3,48.2,0,0,29.89,64,60.6,65.7,1403,45.2,0646,NW | 307,12.1,WNW | 301,7.4
10/13/19,1600,12.3,46.1,0,0,29.89,54,62.9,65.7,1403,45.2,0646,WNW | 299,11.5,WSW | 241,6.9
10/13/19,1500,12.3,47.6,0,0,29.88,57,63.3,65.7,1403,45.2,0646,SW | 234,10.8,WSW | 242,6.6
10/13/19,1400,12.3,47.8,0,0,29.88,59,62.2,64.8,1400,45.2,0646,WSW | 239,8.3,SW | 235,5
10/13/19,1300,12.3,46.3,0,0,29.9,57,61.5,62.7,1247,45.2,0646,WSW | 240,9.8,SW | 236,6.4
10/13/19,1200,12.3,46.8,0,0,29.92,62,60,62.4,1048,45.2,0646,WSW | 242,11.2,WSW | 252,6.4
10/13/19,1100,12.3,46.3,0,0,29.91,60,60.4,62.4,1048,45.2,0646,SW | 218,7.5,WSW | 247,2.7
10/13/19,1000,12.3,44.1,0,0,29.91,68,54.4,57.8,1000,45.2,0646,WSW | 239,4.2,W | 259,1.4
10/13/19,0900,12.3,39.8,0,0,29.9,72,48.6,57.4,0749,45.2,0646,SW | 215,7.4,SW | 229,2
10/13/19,0800,12.3,29,0,0,29.88,40,53.1,57.4,0749,45.2,0646,ESE | 112,14,E | 82,5.9
10/13/19,0700,12.3,32.6,0,0,29.87,54,49.2,54.2,0622,45.2,0646,E | 96,9.4,ENE | 70,3.2
10/13/19,0600,12.3,31.6,0,0,29.87,49,50,52.8,0353,46.7,0146,ENE | 62,11.1,ENE | 77,5
10/13/19,0500,12.4,35.3,0,0,29.88,59,48.9,52.8,0353,46.7,0146,NNE | 20,7,ENE | 67,2.4
10/13/19,0400,12.4,34.8,0,0,29.87,56,50.1,52.8,0353,46.7,0146,ENE | 62,9.2,E | 90,4.2
10/13/19,0300,12.4,36.5,0,0,29.88,62,48.9,50.7,0101,46.7,0146,NNE | 28,5.6,NE | 42,2.1
10/13/19,0200,12.5,36.6,0,0,29.89,63,48.7,50.7,0101,46.7,0146,E | 98,9.7,E | 84,4.2
10/13/19,0100,12.4,35,0,0,29.89,52,52.2,71.6,1511,50.7,0101,WNW | 283,3.9,WSW | 250,1.3
10/13/19,0000,12.4,35,0,0,29.89,47,54.9,71.6,1511,51.4,0111,ENE | 73,11.5,ENE | 71,6.4
10/12/19,2300,12.4,32.2,0,0,29.89,39,56.7,71.6,1511,51.4,0111,ENE | 69,12,ENE | 75,7.6
10/12/19,2200,12.4,31.8,0,0,29.9,38,57.2,71.6,1511,51.4,0111,NE | 39,11,ENE | 75,6.6
10/12/19,2100,12.4,34.1,0,0,29.91,44,56,71.6,1511,51.4,0111,N | 349,9.5,N | 354,4.6
10/12/19,2000,12.4,46,0,0,29.89,74,54.2,71.6,1511,51.4,0111,NNW | 340,8,NNW | 341,3.9
10/12/19,1900,12.4,49.2,0,0,29.88,72,58.2,71.6,1511,51.4,0111,W | 268,2.5,NNE | 25,0.7
10/12/19,1800,12.4,49.3,0,0,29.88,49,69.4,71.6,1511,51.4,0111,NNW | 330,2.2,WSW | 240,0.2
10/12/19,1700,12.4,49.6,0,0,29.88,52,68,71.6,1511,51.4,0111,WSW | 244,4.8,WSW | 248,2.5
10/12/19,1600,12.4,50.1,0,0,29.9,54,67.6,71.6,1511,51.4,0111,WSW | 241,6.6,SW | 230,3.5
10/12/19,1500,12.4,50.6,0,0,29.91,56,67.1,70.5,1035,51.4,0111,SW | 232,8.7,SW | 233,4.3
10/12/19,1400,12.4,49.7,0,0,29.92,60,64,70.5,1035,51.4,0111,SW | 229,7.6,WSW | 250,4
10/12/19,1300,12.4,48.4,0,0,29.94,60,62.5,70.5,1035,51.4,0111,WSW | 242,9.1,WSW | 237,4
10/12/19,1200,12.4,45.8,0,0,29.95,56,61.7,70.5,1035,51.4,0111,WSW | 238,6.9,WSW | 251,4.3
10/12/19,1100,12.4,36.6,0,0,29.96,31,68.4,70.5,1035,51.4,0111,WSW | 243,5.5,WSW | 248,2
10/12/19,1000,12.4,33.6,0,0,29.96,34,62.4,68,0956,51.4,0111,SSW | 195,4.3,E | 87,1.2
10/12/19,0900,12.4,34.9,0,0,29.94,46,55.5,59,0852,51.4,0111,WSW | 237,2,N | 2,0.5
10/12/19,0800,12.4,29,0,0,29.94,39,53.4,57.5,0358,51.4,0111,WSW | 246,2.7,W | 262,0.7
10/12/19,0700,12.4,26.1,0,0,29.93,35,53.4,57.5,0358,51.4,0111,N | 1,5,E | 87,1.1
10/12/19,0600,12.4,26.3,0,0,29.93,33,55,57.5,0358,51.4,0111,SW | 235,2.3,SW | 223,0.5
10/12/19,0500,12.4,25.6,0,0,29.93,32,55.3,57.5,0358,51.4,0111,ENE | 78,7.5,E | 84,2.3
10/12/19,0400,12.4,26.6,0,0,29.93,33,55.1,57.5,0358,51.4,0111,E | 91,9.5,E | 80,4.8
10/12/19,0300,12.5,28.6,0,0,29.94,38,53.4,54.3,0101,51.4,0111,ENE | 78,10.1,E | 88,8.1
10/12/19,0200,12.5,29.3,0,0,29.95,40,52.7,54.3,0101,51.4,0111,E | 84,11.3,E | 85,7.9
10/12/19,0100,12.4,28.4,0,0,29.95,35,55.7,78.8,1552,51.6,0048,ENE | 76,10.1,E | 86,6.5
10/12/19,0000,12.4,28,0,0,29.97,34,55.8,78.8,1552,52.8,0538,ENE | 78,8.3,E | 87,4.6
10/11/19,2300,12.4,26.8,0,0,29.98,30,58.5,78.8,1552,52.8,0538,NE | 54,5.3,ENE | 70,2.9
10/11/19,2200,12.4,25.1,0,0,29.98,27,59.3,78.8,1552,52.8,0538,ENE | 68,5.8,E | 88,1.2
10/11/19,2100,12.4,25.8,0,0,29.98,25,61.6,78.8,1552,52.8,0538,E | 90,3,E | 82,0.7
10/11/19,2000,12.4,25.7,0,0,29.97,24,63.3,78.8,1552,52.8,0538,E | 92,4.3,E | 91,1.7
10/11/19,1900,12.4,25.6,0,0,29.96,20,68.8,78.8,1552,52.8,0538,W | 265,4.2,NNW | 340,1
10/11/19,1800,12.4,23.3,0,0,29.96,15,74.2,78.8,1552,52.8,0538,W | 261,6.1,WSW | 258,3.4
10/11/19,1700,12.4,21.1,0,0,29.96,12,77.2,78.8,1552,52.8,0538,WSW | 257,9.1,W | 281,5.4
10/11/19,1600,12.4,24,0,0,29.98,14,77.6,78.8,1552,52.8,0538,WSW | 258,10.1,WSW | 257,6.5
10/11/19,1500,12.4,22.3,0,0,29.99,13,77.5,78.4,1432,52.8,0538,WSW | 237,9.6,WSW | 238,6.6
10/11/19,1400,12.4,23.6,0,0,30.01,14,76.7,77.7,1034,52.8,0538,WSW | 240,10,WSW | 237,7.5
10/11/19,1300,12.4,27.1,0,0,30.02,17,75.2,77.7,1034,52.8,0538,SW | 236,9.1,W | 260,5.6
