"Study Area","Transect Name","Point Id","Date","Point Index","Direction","Canopy1","Canopy2","Canopy3","Top Layer","Height","Lower1","Lower2","Lower3","Lower4","Lower5","Lower6","Lower7","Lower8","Lower9","Lower10","Soil Surface","Thatch Indices Lower","Thatch Top Layer"
SMA-11-01,TOKA,TOKA-068,2024-05-31,4,249,,,,BRHO2,70,NAPU4,LOPEM2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,5,249,,,,LOCO6,30,GEDI,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,6,249,,,,AVBA,80,HOBR2,LOPEM2,LOCO6,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,7,249,,,,LOPEM2,65,BRHO2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,8,249,BAPI,,,BRHO2,80,VUBR,LOPEM2,BRDI2,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,9,249,BAPI,,,BRHO2,50,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,10,249,,,,BRHO2,58,LOPEM2,BRDI2,VUBR,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,11,249,,,,BRHO2,75,LOPEM2,LOCO6,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,12,249,,,,BRHO2,50,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,13,249,BAPI,,,BRHO2,48,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,14,249,BAPI,,,AVBA,42,BRHO2,LOPEM2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,15,249,,,,HOBR2,80,BRHO2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,16,249,,,,HOBR2,55,BRHO2,LOPEM2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,17,249,,,,AVBA,80,BRHO2,LOPEM2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,18,249,,,,HOBR2,82,LOPEM2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,19,249,,,,AVBA,60,LOPEM2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,20,249,,,,AVBA,120,BRHO2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,21,249,,,,AVBA,95,GEDI,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,22,249,,,,AVBA,60,VUBR,BRDI2,LOPEM2,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,23,249,,,,AVBA,58,LOPEM2,VUBR,HOBR2,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,24,249,,,,LOPEM2,42,VUBR,BRHO2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,25,249,BAPI,,,VITE,43,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,26,249,BAPI,,,VITE,63,BRDI3,VITE,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,27,249,BAPI,,,BRDI2,67,VUBR,VITE,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,28,249,BAPI,,,VUBR,54,BRHO2,VITE,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,29,249,,,,AVBA,72,VUBR,BRHO2,BRDI2,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,30,249,,,,LIBI5,30,BRHO2,VUBR,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,31,249,,,,BRCA5,70,NAPU4,VUBR,BRDI2,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,32,249,BAPI,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,33,249,BAPI,,,VITE,25,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,34,249,,,,AVBA,60,VUBR,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,35,249,,,,VUBR,60,VITE,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,36,249,AVBA,,,AVBA,72,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,37,249,,,,LOPEM2,74,BRHO2,BRDI2,VITE,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,38,249,,,,NAPU4,94,BRCA5,VUBR,AVBA,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,39,249,,,,BRHO2,50,AVBA,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,40,249,,,,AVBA,41,LOCO6,BRDI2,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,41,249,,,,GEDI,22,LOPEM2,LOCO6,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,42,249,,,,AVBA,62,BRHO2,BRDI2,LOCO6,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,43,249,,,,AVBA,100,VUBR,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,44,249,,,,VUBR,30,VITE,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,45,249,,,,BRHO2,50,BRDI2,VUBR,LOCO6,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,46,249,,,,AVBA,38,BRDI2,VUBR,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,47,249,,,,BRHO2,60,BAPI,GEDI,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,48,249,,,,LIBI5,40,BRHO2,HOBR2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,49,249,,,,BRDI2,38,LOCO6,BRMI2,HYRA3,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-068,2024-05-31,50,249,,,,NAPU4,55,LIBI5,PLLA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,1,20,,,,BRDI2,14,BRDI3,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,2,20,,,,VUBR,15,PLLA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,3,20,,,,BRDI3,24,VUBR,RUAC3,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,4,20,,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,5,20,,,,LOPEM2,8,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,6,20,,,,NOPLANT,,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,7,20,,,,VUBR,25,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,8,20,,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,9,20,,,,2GA,20,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,10,20,,,,RUAC3,4,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,11,20,,,,HYGL2,1,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,12,20,,,,RUUR,18,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,13,20,,,,HYRA3,2,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,14,20,,,,HYRA3,5,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,15,20,,,,PLLA,15,COCA5,L,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,16,20,,,,BRDI2,11,LIBI5,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,17,20,,,,HYRA3,1,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,18,20,,,,HYRA3,4,RUAC3,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,19,20,,,,RUAC3,24,LIBI5,LOPEM2,HYGL2,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,20,20,,,,VUBR,15,ANAR,CRVET,PLLA,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,21,20,,,,2GA,22,HYRA3,L,,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-080,2018-04-24,22,20,,,,SIBE,7,HYGL2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,23,20,,,,BRHO2,25,BRDI2,ANAR,VUBR,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,24,20,,,,LOPEM2,14,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,25,20,,,,RUAC3,25,VUBR,BETR,LIBI5,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,26,20,,,,2GA,18,BRDI2,L,,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-080,2018-04-24,27,20,,,,2GA,29,BRDI2,,,,,,,,,,M,,1
SMA-11-01,TOKA,TOKA-080,2018-04-24,28,20,,,,AVENA,13,HYRA3,2GA,,,,,,,,,M,2,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,29,20,,,,2GA,16,2GA,L,,,,,,,,,M,,1
SMA-11-01,TOKA,TOKA-080,2018-04-24,30,20,,,,CIVU,9,RUAC3,2GA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,31,20,,,,2GA,15,RUAC3,,,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-080,2018-04-24,32,20,,,,2GA,25,RUAC3,L,,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-080,2018-04-24,33,20,,,,2GA,34,VUBR,L,,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-080,2018-04-24,34,20,,,,LOPEM2,10,2GA,L,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,35,20,,,,2GA,25,VUBR,RUAC3,L,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-080,2018-04-24,36,20,,,,VUBR,10,2GA,L,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,37,20,,,,LOPEM2,13,2GA,L,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,38,20,,,,VUBR,19,2GA,L,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,39,20,,,,COCA5,51,RUUR,L,,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-080,2018-04-24,40,20,RUUR,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,41,20,RUUR,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,42,20,RUUR,,,VITE,40,TOAR,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,43,20,RUUR,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,44,20,RUUR,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,45,20,RUUR,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,46,20,RUUR,,,VITE,15,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,47,20,RUUR,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,48,20,RUUR,,,COMA2,9,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,49,20,RUUR,,,COMA2,14,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,50,20,RUUR,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,1,200,,,,VUBR,9,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,2,200,,,,VUBR,14,HYRA3,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,3,200,,,,LIBI5,9,LOPEM2,PLLA,ANAR,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,4,200,,,,LOPEM2,14,ANAR,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,5,200,,,,BRDI2,10,ANAR,PLLA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,6,200,,,,BRHO2,43,LIBI5,CAPY2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,7,200,,,,LOPEM2,22,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,8,200,,,,CAPY2,10,BRDI3,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,9,200,,,,LOPEM2,26,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,10,200,,,,BRDI3,34,LOPEM2,CAPY2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,11,200,,,,LOPEM2,14,GEDI,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,12,200,,,,CAPY2,14,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,13,200,,,,PLLA,39,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,14,200,,,,LOPEM2,10,BRHO2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,15,200,,,,LOPEM2,17,GEDI,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,16,200,,,,RUMEX,50,AVFA,LOPEM2,GEDI,L,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-080,2018-04-24,17,200,,,,VUBR,18,BRHO2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,18,200,,,,BRDI2,14,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,19,200,,,,BRHO2,20,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,20,200,,,,VUBR,23,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,21,200,,,,VISA,14,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,22,200,,,,PLLA,14,BRDI3,LIBI5,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,23,200,,,,PLLA,7,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,24,200,,,,LOPEM2,20,VUBR,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,25,200,,,,VITE,25,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,26,200,,,,LOPEM2,10,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,27,200,,,,LOPEM2,10,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,28,200,,,,CAPY2,20,LOPEM2,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,29,200,,,,BRDI2,5,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,30,200,,,,LOPEM2,24,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,31,200,,,,LOPEM2,20,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,32,200,,,,PLLA,15,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,33,200,,,,BRHO2,36,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,34,200,,,,PLLA,23,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,35,200,,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,36,200,,,,BRDI2,9,GEDI,TRSU3,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,37,200,,,,LOPEM2,15,GEDI,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,38,200,,,,ACMO2,5,BRHO2,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,39,200,,,,LOPEM2,12,LIBI5,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,40,200,,,,BRDI2,14,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,41,200,,,,NOPLANT,,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,42,200,,,,BRHO2,13,CAPY2,VITE,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,43,200,,,,LOPEM2,12,LIBI5,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,44,200,,,,BRDI2,14,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,45,200,,,,BRDI2,10,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,46,200,,,,LOPEM2,10,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,47,200,,,,LIBI5,5,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,48,200,,,,LOPEM2,10,VISA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,49,200,,,,BRDI2,11,LIBI5,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2018-04-24,50,200,,,,BRDI2,7,HYGL2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,1,200,NOPLANT,,,MASA,1,TRSU3,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,2,200,NOPLANT,,,MASA,5,LIBI5,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,3,200,NOPLANT,,,BRDI2,12,LIBI5,MASA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,4,200,NOPLANT,,,BRDI2,24,VISA,MASA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,5,200,NOPLANT,,,MASA,20,TRSU3,LIBI5,ANAR,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,6,200,NOPLANT,,,TRDU2,17,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,7,200,NOPLANT,,,LOPEM2,15,LIBI5,TRAN6,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,8,200,NOPLANT,,,AVBA,52,BRDI3,MASA,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,9,200,NOPLANT,,,BRDI3,36,MASA,CAPY2,MEDIC,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,10,200,NOPLANT,,,MASA,6,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,11,200,NOPLANT,,,PLLA,19,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,12,200,NOPLANT,,,BRDI2,20,MASA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,13,200,NOPLANT,,,BRDI2,11,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,14,200,NOPLANT,,,BRDI3,32,MASA,BRDI2,,,,,,,,,AM,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,15,200,NOPLANT,,,LOPEM2,43,MASA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,16,200,NOPLANT,,,CAPY2,44,BRDI3,BRDI2,TRAN6,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,17,200,NOPLANT,,,LOPEM2,25,MASA,BRDI3,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,18,200,NOPLANT,,,LOPEM2,42,GERAN,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,19,200,NOPLANT,,,BRDI3,26,MASA,CLARK,TRAN6,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,20,200,NOPLANT,,,MASA,32,LIBI5,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,21,200,NOPLANT,,,2GA,16,,,,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-080,2022-05-24,22,200,NOPLANT,,,LIBI5,16,MASA,GEDI,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,23,200,NOPLANT,,,BRDI3,31,MASA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,24,200,NOPLANT,,,MASA,51,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,25,200,NOPLANT,,,BRDI3,38,BRDI2,MASA,TRDU2,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,26,200,NOPLANT,,,VISA,16,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,27,200,NOPLANT,,,LIBI5,8,BRDI2,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,28,200,NOPLANT,,,LIBI5,25,HYRA3,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,29,200,NOPLANT,,,BRDI2,16,VUBR,MASA,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,30,200,NOPLANT,,,LIBI5,37,VISA,MASA,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,31,200,NOPLANT,,,LIBI5,26,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,32,200,NOPLANT,,,BRDI2,10,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,33,200,NOPLANT,,,MASA,3,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,34,200,NOPLANT,,,BRHO2,19,MASA,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,35,200,NOPLANT,,,BRDI2,15,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,36,200,NOPLANT,,,BRDI2,22,MASA,LIBI5,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,37,200,NOPLANT,,,BRDI2,26,MASA,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,38,200,NOPLANT,,,MASA,25,BRDI2,TRAN6,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,39,200,NOPLANT,,,BRDI2,9,,,,,,,,,,,AM,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,40,200,NOPLANT,,,BRDI2,25,MASA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,41,200,NOPLANT,,,BRDI2,13,LIBI5,MASA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,42,200,NOPLANT,,,BRHO2,23,BRDI2,TRDU2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,43,200,NOPLANT,,,BRDI2,15,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,44,200,NOPLANT,,,LOPEM2,17,BRDI2,VUBR,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,45,200,NOPLANT,,,BRDI2,30,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,46,200,NOPLANT,,,BRDI2,21,LIBI5,VITE,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,47,200,NOPLANT,,,BRDI3,25,BRDI2,GEDI,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,48,200,NOPLANT,,,VUBR,10,LIBI5,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,49,200,NOPLANT,,,LOPEM2,25,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,50,200,NOPLANT,,,BRDI2,18,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,1,20,NOPLANT,,,RUAC3,2,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,2,20,NOPLANT,,,PLLA,2,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,3,20,NOPLANT,,,LIBI5,8,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,4,20,NOPLANT,,,PLLA,2,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,5,20,NOPLANT,,,BRDI2,5,TRDU2,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,6,20,NOPLANT,,,BRDI3,13,TRDU2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,7,20,NOPLANT,,,LIBI5,5,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,8,20,NOPLANT,,,TRAN6,21,BRDI2,CYEC,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,9,20,NOPLANT,,,BRDI2,20,MASA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,10,20,NOPLANT,,,BRDI2,25,BRDI3,TRDU2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,11,20,NOPLANT,,,BRDI3,21,LOPEM2,VUBR,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,12,20,RUUR,,,BRDI2,25,MASA,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,13,20,RUUR,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-080,2022-05-24,14,20,RUUR,,,RUAC3,31,LIBI5,BRDI2,TRDU2,L,,,,,,,S,,0
