Date,Time,Bat Volt Min Day (V),Dew Pt (°F),Latest Rain (In),Daily Rain (In),Pressure (inHg),RH (%),Temp (°F),Daily Max Temp (°F),Max Temp Time,Daily Min Temp (°F),Min Temp Time,Wind Dir (°),Wind Gust (mph),Wind Gst Dir (°),Wind Spd (mph)
5/2/2019,900,12.42,46.1,0,0,30.05,74,54.1,56,900,42.3,544,WSW | 244,3,SW | 228,1
5/2/2019,800,12.42,39.7,0,0,30.05,67,50.4,53.6,752,42.3,544,E | 97,4.3,E | 89,1.3
5/2/2019,700,12.42,37.6,0,0,30.04,75,45.2,48.1,317,42.3,544,ENE | 64,5.7,E | 98,1.8
5/2/2019,600,12.46,38.2,0,0,30.04,80,44.1,48.1,317,42.3,544,ESE | 107,7.5,E | 86,4.3
5/2/2019,500,12.52,39.1,0,0,30.04,77,46,48.1,317,43.7,231,NNE | 18,5.4,ENE | 59,1.3
5/2/2019,400,12.52,41.4,0,0,30.05,82,46.6,48.1,317,43.7,231,ENE | 69,3.9,E | 96,1
5/2/2019,300,12.56,42.1,0,0,30.05,89,45,47.6,105,43.7,231,NE | 55,4.8,E | 86,2
5/2/2019,200,12.58,44.5,0,0,30.07,93,46.4,47.6,105,45,137,ENE | 69,2.5,NNW | 339,0.5
5/2/2019,100,12.39,44.8,0,0,30.09,87,48.4,62.7,1626,41.8,530,SW | 221,3.5,SSE | 160,1.2
5/2/2019,0,12.39,42.6,0,0,30.08,73,50.9,62.7,1626,41.8,530,WNW | 282,4.5,N | 4,1.7
5/1/2019,2300,12.39,45,0,0,30.08,79,51.2,62.7,1626,41.8,530,SSE | 160,2.6,ESE | 114,1.2
5/1/2019,2200,12.39,46.2,0,0,30.07,79,52.4,62.7,1626,41.8,530,NE | 36,2.1,SSE | 167,0.3
5/1/2019,2100,12.39,45.4,0,0,30.05,74,53.3,62.7,1626,41.8,530,NNE | 28,6,NNE | 28,1.3
5/1/2019,2000,12.39,49.2,0,0,30.03,79,55.6,62.7,1626,41.8,530,NNW | 340,6.8,WNW | 300,3.7
5/1/2019,1900,12.39,49.9,0,0,30.03,71,59.2,62.7,1626,41.8,530,NW | 313,10,NW | 315,6.5
5/1/2019,1800,12.39,51.2,0,0,30.04,69,61.5,62.7,1626,41.8,530,NW | 306,9.2,NW | 321,6
5/1/2019,1700,12.39,52.1,0,0,30.05,71,61.8,62.7,1626,41.8,530,WNW | 298,9.6,W | 281,6.2
5/1/2019,1600,12.39,52,0,0,30.05,73,60.5,62.2,1346,41.8,530,W | 260,11.2,WSW | 243,7.9
5/1/2019,1500,12.39,51.8,0,0,30.06,71,61.4,62.2,1346,41.8,530,WSW | 253,11.5,WSW | 255,7.3
5/1/2019,1400,12.39,51.3,0,0,30.05,70,60.9,62.2,1346,41.8,530,W | 266,9.8,WSW | 258,6.3
5/1/2019,1300,12.39,51.3,0,0,30.07,72,60.5,62.2,1130,41.8,530,W | 266,11.4,W | 274,6.7
5/1/2019,1200,12.39,52.5,0,0,30.09,74,60.8,62.2,1130,41.8,530,WSW | 257,10.7,WSW | 246,6.1
5/1/2019,1100,12.39,51.4,0,0,30.09,74,59.5,60.3,1016,41.8,530,WSW | 256,9.6,WSW | 253,4.6
5/1/2019,1000,12.39,49.4,0,0,30.08,74,57.5,59,930,41.8,530,WSW | 237,6.7,W | 276,2.3
5/1/2019,900,12.39,49,0,0,30.09,82,54.6,56.1,859,41.8,530,ESE | 123,5.3,S | 185,2.6
5/1/2019,800,12.39,48.2,0,0,30.07,91,50.7,52.6,753,41.8,530,ENE | 65,5.4,E | 98,1.6
5/1/2019,700,12.39,44.4,0,0,30.05,97,45.3,48.3,700,41.8,530,ESE | 119,6.6,E | 92,4.4
5/1/2019,600,12.41,41.9,0,0,30.03,97,42.7,46.2,215,41.8,530,E | 89,9.7,E | 85,7.6
5/1/2019,500,12.45,42.9,0,0,30.03,96,44,46.2,215,43.3,459,E | 87,8.3,E | 90,6.7
5/1/2019,400,12.5,43.1,0,0,30.03,96,44.3,46.2,215,43.7,110,E | 86,7.9,E | 90,6.2
5/1/2019,300,12.51,43.3,0,0,30.02,95,44.7,46.2,215,43.7,110,E | 88,7.3,E | 84,5
5/1/2019,200,12.55,42.9,0,0,30.02,95,44.1,44.9,143,43.7,110,E | 88,8.8,E | 87,6.4
5/1/2019,100,12.48,42.6,0,0,30.02,94,44.2,60.9,1243,43.7,56,E | 86,8.6,E | 80,7
5/1/2019,0,12.48,43.4,0,0,30.02,92,45.6,60.9,1243,44.6,2321,ENE | 74,9.5,E | 82,7.8
4/30/2019,2300,12.48,43.6,0,0,30.02,90,46.4,60.9,1243,45.7,2259,ENE | 74,8.7,ENE | 73,7.1
4/30/2019,2200,12.48,43.6,0,0,30.02,88,47,60.9,1243,46.6,2149,ENE | 60,7.1,ENE | 69,5.4
4/30/2019,2100,12.48,43.9,0,0,30.01,84,48.4,60.9,1243,47.9,2036,NNE | 19,4.9,NNE | 21,2.6
4/30/2019,2000,12.48,44.2,0,0,30,81,49.9,60.9,1243,48.8,1957,NNW | 344,6.2,NW | 308,3.2
4/30/2019,1900,12.48,45.3,0,0,30,72,54,60.9,1243,51.5,633,NW | 306,11.6,WNW | 298,6
4/30/2019,1800,12.48,46.3,0,0,30,73,55,60.9,1243,51.5,633,WNW | 291,11.8,W | 280,6.7
4/30/2019,1700,12.48,47.4,0,0,30.01,75,55,60.9,1243,51.5,633,WNW | 286,11.8,WNW | 286,6.9
4/30/2019,1600,12.48,47.9,0,0,30.01,71,57.3,60.9,1243,51.5,633,W | 273,12.4,WSW | 254,7.2
4/30/2019,1500,12.48,48,0,0,30.01,71,57.3,60.9,1243,51.5,633,W | 276,13.2,WSW | 253,8.4
4/30/2019,1400,12.48,48.1,0,0,30.01,73,56.7,60.9,1243,51.5,633,WSW | 252,15.5,WSW | 243,8.7
4/30/2019,1300,12.48,48.8,0,0,30,70,58.6,60.9,1243,51.5,633,SSW | 212,16.8,WSW | 240,8.1
4/30/2019,1200,12.48,48.6,0,0,29.99,71,57.9,59.9,1155,51.5,633,S | 184,16.4,SSW | 193,8.6
4/30/2019,1100,12.48,47.9,0,0,29.99,80,53.8,57.1,1058,51.5,633,SW | 228,11.6,S | 173,6
4/30/2019,1000,12.48,48.1,0,0,29.98,86,52.3,53.2,807,51.5,633,SW | 235,11.8,SW | 220,7.1
4/30/2019,900,12.48,48.8,0,0,29.97,87,52.6,53.2,807,51.5,633,SW | 218,11,SW | 215,5.8
4/30/2019,800,12.48,49.1,0,0,29.94,88,52.6,53.2,737,51.5,633,S | 181,9.3,S | 189,4.7
4/30/2019,700,12.48,48.9,0,0,29.92,90,51.7,52.7,335,51.5,633,S | 173,9.8,SSE | 151,5.3
4/30/2019,600,12.49,48.5,0,0,29.91,87,52.2,52.7,335,51.8,600,S | 178,12.8,S | 175,6.1
4/30/2019,500,12.54,47.4,0,0,29.9,83,52.5,52.7,335,52.2,101,S | 169,15.5,SSE | 158,7.9
4/30/2019,400,12.54,47.5,0,0,29.89,83,52.6,52.7,335,52.2,101,SSE | 166,13.9,S | 184,7.9
4/30/2019,300,12.57,47.2,0,0,29.89,82,52.5,52.5,241,52.2,101,SSE | 155,17,SE | 129,10
4/30/2019,200,12.59,47.2,0,0,29.9,82,52.4,52.5,143,52.2,101,SSE | 161,11.8,SE | 127,7.2
4/30/2019,100,12.43,47,0,0,29.9,82,52.3,62,1513,48.9,346,SSE | 155,17,SE | 127,8.3
4/30/2019,0,12.43,46.9,0,0,29.9,82,52.3,62,1513,48.9,346,SSE | 150,16,SE | 138,8.8
4/29/2019,2300,12.43,47.1,0,0,29.89,82,52.3,62,1513,48.9,346,SE | 140,16,SSE | 149,7.7
4/29/2019,2200,12.43,47.2,0,0,29.89,83,52.2,62,1513,48.9,346,SSE | 156,13.7,SE | 145,7
4/29/2019,2100,12.43,47.9,0,0,29.87,88,51.4,62,1513,48.9,346,S | 169,10.7,S | 178,6.9
4/29/2019,2000,12.43,48.4,0,0,29.86,83,53.3,62,1513,48.9,346,S | 177,14.3,SSW | 202,7.7
4/29/2019,1900,12.43,48.5,0,0,29.84,74,56.7,62,1513,48.9,346,S | 180,18.6,S | 179,10
4/29/2019,1800,12.43,48,0,0,29.83,68,58.5,62,1513,48.9,346,S | 183,18.8,S | 178,10.5
4/29/2019,1700,12.43,48.6,0,0,29.83,67,59.4,62,1513,48.9,346,S | 183,21.6,S | 178,11.5
4/29/2019,1600,12.43,48.9,0,0,29.83,66,60.2,62,1513,48.9,346,S | 180,23.7,S | 170,12.5
4/29/2019,1500,12.43,49,0,0,29.84,66,60.2,61.6,1459,48.9,346,S | 176,22.7,S | 173,13.1
4/29/2019,1400,12.43,48.8,0,0,29.85,69,59,60.1,1400,48.9,346,S | 173,20.5,S | 179,13.9
4/29/2019,1300,12.43,48.6,0,0,29.86,72,57.6,58.4,1226,48.9,346,S | 174,21.2,SE | 142,13.8
4/29/2019,1200,12.43,48,0,0,29.86,72,56.9,57.8,1140,48.9,346,S | 174,20.5,S | 171,13.8
4/29/2019,1100,12.43,48.2,0,0,29.86,74,56.4,57.7,1015,48.9,346,S | 170,22.6,S | 171,11.2
4/29/2019,1000,12.43,48.5,0,0,29.84,83,53.4,55.6,1000,48.9,346,SSE | 167,14.6,S | 183,8.1
4/29/2019,900,12.43,47.6,0,0,29.85,85,52.1,52.3,849,48.9,346,SSE | 164,15.1,SE | 140,8.2
4/29/2019,800,12.43,46.7,0,0,29.85,84,51.5,52,753,48.9,346,SSE | 156,14.3,SE | 134,7.6
4/29/2019,700,12.43,45.6,0,0,29.82,83,50.4,51.1,700,48.9,346,SE | 146,16,SSE | 152,8.4
4/29/2019,600,12.44,45.2,0,0,29.81,85,49.7,50,547,48.9,346,SE | 142,13.7,SE | 134,7.4
4/29/2019,500,12.45,45,0,0,29.81,85,49.1,49.4,459,48.9,346,SE | 135,14.2,SSE | 156,7.2
4/29/2019,400,12.51,45.2,0,0,29.8,87,49,49.3,114,48.9,346,SE | 125,15.4,SE | 133,6.9
4/29/2019,300,12.54,45.6,0,0,29.8,88,49,49.3,114,49,300,SE | 124,11.8,SE | 145,5.7
4/29/2019,200,12.6,46,0,0,29.81,89,49.2,49.3,114,49.1,146,SSE | 149,13.2,SSE | 158,8
4/29/2019,100,12.44,46.2,0,0,29.82,89,49.1,60,1158,48.5,610,SSE | 164,10.1,S | 177,5.7
4/29/2019,0,12.44,46.3,0,0,29.82,89,49.3,60,1158,48.5,610,S | 171,9.6,S | 178,5.2
4/28/2019,2300,12.44,46.6,0,0,29.82,88,49.8,60,1158,48.5,610,SW | 218,5.1,S | 177,2.4
4/28/2019,2200,12.44,46.8,0,0,29.83,89,50,60,1158,48.5,610,S | 184,8,S | 183,3.4
4/28/2019,2100,12.44,46.8,0,0,29.83,88,50.1,60,1158,48.5,610,S | 177,10.4,SSW | 192,5.4
4/28/2019,2000,12.44,47,0,0,29.83,87,50.6,60,1158,48.5,610,S | 181,10.1,S | 183,5.7
4/28/2019,1900,12.44,47.2,0,0,29.82,85,51.4,60,1158,48.5,610,SSW | 212,8.8,SSE | 164,5.2
4/28/2019,1800,12.44,47.8,0,0,29.83,83,52.7,60,1158,48.5,610,WSW | 254,8.4,SW | 235,5.1
4/28/2019,1700,12.44,48.3,0,0,29.83,82,53.5,60,1158,48.5,610,W | 266,9.5,W | 261,5.6
4/28/2019,1600,12.44,48.8,0,0,29.85,79,55,60,1158,48.5,610,WSW | 248,10.7,SW | 217,6.5
4/28/2019,1500,12.44,49,0,0,29.87,78,55.6,60,1158,48.5,610,WSW | 244,11.2,SW | 232,7.4
4/28/2019,1400,12.44,49.3,0,0,29.88,77,56.3,60,1158,48.5,610,W | 266,12.4,SW | 236,7.5
4/28/2019,1300,12.44,49.2,0,0,29.89,77,56.4,60,1158,48.5,610,WSW | 247,13,SW | 219,7.7
4/28/2019,1200,12.44,49.8,0,0,29.91,72,58.7,60,1158,48.5,610,SSW | 208,11.3,S | 186,6
4/28/2019,1100,12.44,49.1,0,0,29.91,76,56.4,59.3,1049,48.5,610,SW | 227,10.9,SW | 218,5.7
4/28/2019,1000,12.44,47.6,0,0,29.92,82,53,56.1,1000,48.5,610,SSE | 161,9.1,S | 182,4.7
4/28/2019,900,12.44,47,0,0,29.92,87,50.6,51.5,900,48.5,610,SSE | 152,7.4,E | 100,2.8
4/28/2019,800,12.44,46.5,0,0,29.92,90,49.2,49.8,758,48.5,610,ESE | 119,7.3,E | 90,2.9
4/28/2019,700,12.44,46,0,0,29.91,90,48.6,49.6,221,48.5,610,SE | 124,4.8,ESE | 121,2.4
4/28/2019,600,12.48,46.2,0,0,29.9,90,48.8,49.6,221,48.5,559,S | 184,5,SSE | 161,1.8
4/28/2019,500,12.51,46.4,0,0,29.9,91,49,49.6,221,48.9,411,E | 87,3.9,NNW | 331,1.6
4/28/2019,400,12.51,47,0,0,29.91,91,49.4,49.6,221,49.2,400,SW | 219,3.5,SW | 218,1.4
4/28/2019,300,12.56,47.3,0,0,29.92,92,49.5,49.6,221,49.4,155,ESE | 116,3.3,SE | 130,1
4/28/2019,200,12.57,47.6,0,0,29.93,93,49.5,49.6,137,49.4,155,E | 97,5.6,ESE | 106,3.1
4/28/2019,100,12.49,47.8,0,0,29.95,94,49.6,63.9,1240,49.3,618,SE | 129,4.9,SE | 124,2.8
4/28/2019,0,12.49,48.2,0,0,29.95,94,49.8,63.9,1240,49.3,618,S | 172,7.2,SSW | 208,2.8
4/27/2019,2300,12.49,48.5,0,0,29.96,94,50.1,63.9,1240,49.3,618,SSW | 194,7.5,SW | 214,2.8
4/27/2019,2200,12.49,49,0,0,29.96,93,50.8,63.9,1240,49.3,618,SW | 230,8.4,S | 191,3.4
4/27/2019,2100,12.49,49.1,0,0,29.94,92,51.4,63.9,1240,49.3,618,S | 189,7.6,S | 174,3.6
4/27/2019,2000,12.49,49.4,0,0,29.93,90,52.3,63.9,1240,49.3,618,S | 182,10.9,S | 183,5.3
4/27/2019,1900,12.49,50.2,0,0,29.94,86,54.2,63.9,1240,49.3,618,S | 188,9.6,S | 182,5
4/27/2019,1800,12.49,50.6,0,0,29.95,83,55.6,63.9,1240,49.3,618,S | 189,14.2,S | 182,6.7
4/27/2019,1700,12.49,51.6,0,0,29.95,82,56.9,63.9,1240,49.3,618,SSW | 201,13.6,S | 178,5
4/27/2019,1600,12.49,50.8,0,0,29.96,83,55.9,63.9,1240,49.3,618,SSW | 196,15,SSW | 197,6.3
4/27/2019,1500,12.49,53,0,0,29.98,76,60.6,63.9,1240,49.3,618,SSW | 192,14.8,SSW | 202,6.9
4/27/2019,1400,12.49,53,0,0,29.98,76,60.5,63.9,1240,49.3,618,SSW | 197,13.8,S | 190,7
4/27/2019,1300,12.49,53.6,0,0,29.99,74,61.9,63.9,1240,49.3,618,SSW | 199,16.2,SSW | 210,8.1
4/27/2019,1200,12.49,52.4,0,0,30,76,60.1,61.4,1138,49.3,618,S | 186,18.4,SSW | 192,9.1
4/27/2019,1100,12.49,52.2,0,0,30,77,59.3,61.2,1052,49.3,618,S | 180,17,S | 185,9
4/27/2019,1000,12.49,52.6,0,0,30,83,57.9,59.9,955,49.3,618,SSW | 193,11.3,S | 169,4.2
4/27/2019,900,12.49,51.7,0,0,29.99,93,53.8,55.5,849,49.3,618,SSW | 199,4.5,ESE | 114,1.3
4/27/2019,800,12.49,49.7,0,0,30,97,50.5,51.9,757,49.3,618,E | 88,8.6,ESE | 107,3
4/27/2019,700,12.49,49.1,0,0,29.99,98,49.6,50.5,218,49.3,618,ESE | 102,7.4,E | 100,4.4
4/27/2019,600,12.5,49.2,0,0,29.99,99,49.5,50.5,218,49.3,435,ESE | 109,7.4,SE | 130,3.6
4/27/2019,500,12.54,49.2,0,0,29.98,99,49.4,50.5,218,49.3,435,ESE | 119,8.6,SSE | 158,4.5
4/27/2019,400,12.55,49.6,0,0,29.99,99,49.8,50.5,218,49.5,358,SE | 138,10.8,SE | 130,5.2
4/27/2019,300,12.59,50.2,0,0,29.99,99,50.4,50.5,218,50.1,300,SE | 146,8.6,SSE | 153,4.7
4/27/2019,200,12.6,50.1,0,0,29.99,99,50.4,50.5,104,50.3,127,SE | 137,7.1,SSE | 149,3.8
4/27/2019,100,12.47,49.9,0,0,30,98,50.4,63.3,1732,46.3,610,SSE | 153,6.6,SSE | 167,3
4/27/2019,0,12.47,49.7,0,0,30,97,50.4,63.3,1732,46.3,610,SSE | 148,4.9,SE | 146,2
4/26/2019,2300,12.47,49.1,0,0,30,96,50.1,63.3,1732,46.3,610,S | 176,5.8,S | 175,2.7
4/26/2019,2200,12.47,48.7,0,0,30.01,94,50.3,63.3,1732,46.3,610,WNW | 299,3.9,S | 177,1.9
4/26/2019,2100,12.47,49.4,0,0,30,91,51.8,63.3,1732,46.3,610,WSW | 242,3.4,SW | 214,1.1
4/26/2019,2000,12.47,50.8,0,0,29.99,85,55.2,63.3,1732,46.3,610,WSW | 244,6.5,SW | 224,2.9
4/26/2019,1900,12.47,53.1,0,0,29.98,77,60.2,63.3,1732,46.3,610,W | 268,7.8,W | 279,4.6
4/26/2019,1800,12.47,53.9,0,0,29.99,74,62.2,63.3,1732,46.3,610,W | 260,7.9,WSW | 258,4.1
4/26/2019,1700,12.47,53.4,0,0,29.99,78,60.1,62.9,1412,46.3,610,WSW | 249,8.3,NW | 305,4.5
4/26/2019,1600,12.47,54.2,0,0,30,82,59.9,62.9,1412,46.3,610,SSW | 213,11.6,WSW | 254,6.5
4/26/2019,1500,12.47,55.2,0,0,30,81,61.1,62.9,1412,46.3,610,WSW | 246,14.7,WSW | 243,8.6
4/26/2019,1400,12.47,56.2,0,0,29.99,83,61.3,62.5,1353,46.3,610,WSW | 247,9.4,SW | 221,5.4
4/26/2019,1300,12.47,55.4,0,0,30,88,59.1,60.1,1233,46.3,610,WSW | 257,9.6,WSW | 248,5.9
4/26/2019,1200,12.47,56.9,0,0,30,96,58.1,59.9,1157,46.3,610,WSW | 253,9.1,WSW | 240,5.5
4/26/2019,1100,12.47,54.1,0,0,30,99,54.3,56.4,1100,46.3,610,SW | 215,7.4,SSW | 200,3.1
4/26/2019,1000,12.47,50.1,0,0,30.01,100,50,52,954,46.3,610,S | 189,5.7,SSW | 200,2.4
4/26/2019,900,12.47,48,0,0,30,100,48,48.9,852,46.3,610,S | 180,6.4,SSE | 162,3.1
4/26/2019,800,12.47,47.4,0,0,30,100,47.4,48.2,132,46.3,610,SSE | 149,5.8,S | 188,2.7
4/26/2019,700,12.47,46.9,0,0,29.99,100,46.9,48.2,132,46.3,610,ESE | 105,4.9,SE | 135,3
4/26/2019,600,12.47,46.9,0,0,29.99,100,46.9,48.2,132,46.5,559,SE | 128,6.4,S | 183,2.8
4/26/2019,500,12.47,47.6,0,0,29.99,100,47.6,48.2,132,46.9,457,ESE | 108,4.4,SE | 136,2.5
4/26/2019,400,12.52,47.9,0,0,29.99,100,47.9,48.2,132,47.4,245,NNE | 15,4.6,N | 11,2
4/26/2019,300,12.56,47.6,0,0,29.99,100,47.6,48.2,132,47.4,245,NNW | 335,4.4,WNW | 284,2.1
4/26/2019,200,12.57,47.9,0,0,30,100,47.9,48.2,132,47.7,159,NNW | 347,7.7,N | 0,3.7
4/26/2019,100,12.48,48.5,0,0,30.01,100,48.5,61.2,1455,47,621,NNW | 342,9,N | 0,4.3
4/26/2019,0,12.48,49.2,0,0,30.02,100,49.2,61.2,1455,47,621,NW | 326,6.4,NNW | 333,3.4
4/25/2019,2300,12.48,49.6,0,0,30.02,100,49.8,61.2,1455,47,621,NNW | 327,6.2,NW | 322,3.1
4/25/2019,2200,12.48,49.7,0,0,30.01,99,49.9,61.2,1455,47,621,NNW | 339,7.6,NW | 323,3.9
4/25/2019,2100,12.48,49.7,0,0,30.01,98,50.1,61.2,1455,47,621,NNW | 340,8.8,N | 0,5.7
4/25/2019,2000,12.48,49.7,0,0,30,97,50.6,61.2,1455,47,621,NNW | 328,10,WNW | 294,6.2
4/25/2019,1900,12.48,50.3,0,0,30,93,52.2,61.2,1455,47,621,NW | 324,9.4,NW | 315,6.2
4/25/2019,1800,12.48,51,0,0,29.99,89,54.3,61.2,1455,47,621,NW | 314,9.2,NW | 314,5.6
4/25/2019,1700,12.48,52.9,0,0,30,83,57.9,61.2,1455,47,621,WNW | 299,10.4,W | 273,5.8
4/25/2019,1600,12.48,54.1,0,0,30,83,59.2,61.2,1455,47,621,W | 275,10.8,W | 273,7.2
4/25/2019,1500,12.48,54.2,0,0,30.01,82,59.6,61.2,1455,47,621,WNW | 289,12.5,WSW | 258,6.9
4/25/2019,1400,12.48,54.1,0,0,30.01,85,58.6,60.1,1333,47,621,WSW | 254,11.9,WSW | 244,8
4/25/2019,1300,12.48,54.1,0,0,30.01,88,57.6,58.5,1257,47,621,WSW | 256,10.5,WSW | 239,7
4/25/2019,1200,12.48,54.8,0,0,30.01,96,55.9,57.5,1158,47,621,WSW | 248,9,WSW | 240,4.5
4/25/2019,1100,12.48,52.2,0,0,30.01,98,52.7,54,1057,47,621,W | 267,7.3,W | 260,3.4
4/25/2019,1000,12.48,51.2,0,0,30.01,98,51.7,52.5,948,47,621,W | 264,6.8,W | 269,3
4/25/2019,900,12.48,49.5,0,0,30,98,49.9,51,859,47,621,W | 263,3.8,W | 273,1.6
4/25/2019,800,12.48,48.5,0,0,29.99,99,48.9,50.2,113,47,621,NNW | 336,2.7,SW | 236,0.4
4/25/2019,700,12.48,47.2,0,0,29.98,98,47.7,50.2,113,47,621,NE | 35,3.8,E | 97,1.3
4/25/2019,600,12.5,48.4,0,0,29.97,98,49,50.2,113,48.2,559,NNW | 346,4.5,NNW | 333,2.2
4/25/2019,500,12.52,48.2,0,0,29.97,97,48.9,50.2,113,48.4,300,SSW | 198,3.2,ESE | 102,1.1
4/25/2019,400,12.57,48.6,0,0,29.96,97,49.3,50.2,113,48.4,300,NE | 52,3.6,E | 90,0.9
4/25/2019,300,12.62,48.3,0,0,29.97,96,49.3,50.2,113,48.5,241,NE | 40,3.8,E | 90,2.2
4/25/2019,200,12.62,48.9,0,0,29.97,96,50,50.2,113,49.8,128,NNW | 343,2.1,N | 352,0.4
4/25/2019,100,12.53,48.6,0,0,29.98,95,49.9,72.3,1452,49.7,16,WNW | 290,1.7,WNW | 303,0.2
4/25/2019,0,12.53,48.4,0,0,29.98,95,49.9,72.3,1452,49.7,2337,SE | 135,1.6,SSE | 157,0.6
4/24/2019,2300,12.53,48.5,0,0,29.98,93,50.4,72.3,1452,50.1,2259,WNW | 298,5.9,NW | 313,1.8
4/24/2019,2200,12.53,48.8,0,0,29.98,92,51,72.3,1452,50.5,615,NNW | 335,5.5,NW | 308,1.6
4/24/2019,2100,12.53,49,0,0,29.97,87,52.7,72.3,1452,50.5,615,N | 354,5.4,N | 4,2.8
4/24/2019,2000,12.53,51,0,0,29.95,73,59.8,72.3,1452,50.5,615,NW | 325,3.7,NNW | 339,1.7
4/24/2019,1900,12.53,53.2,0,0,29.95,69,63.6,72.3,1452,50.5,615,NW | 323,5.9,NNW | 345,3.5
4/24/2019,1800,12.53,54.8,0,0,29.96,68,65.8,72.3,1452,50.5,615,W | 272,8.3,SSW | 211,4.1
4/24/2019,1700,12.53,57,0,0,29.96,65,69.3,72.3,1452,50.5,615,SSW | 212,9.4,SSW | 211,6.3
4/24/2019,1600,12.53,58.2,0,0,29.96,64,71.1,72.3,1452,50.5,615,SW | 221,8.5,WSW | 243,5.2
4/24/2019,1500,12.53,57.5,0,0,29.98,68,68.5,72.3,1452,50.5,615,WSW | 246,7.4,SW | 234,4.5
4/24/2019,1400,12.53,55.6,0,0,29.99,72,64.7,65.8,1320,50.5,615,WSW | 246,8.4,WSW | 240,5.9
4/24/2019,1300,12.53,56,0,0,29.99,75,64,65.2,1245,50.5,615,WSW | 247,8.6,WSW | 237,5.4
4/24/2019,1200,12.53,54.9,0,0,30,78,61.7,63.2,1148,50.5,615,WSW | 248,8,WSW | 245,5.3
4/24/2019,1100,12.53,55.1,0,0,30,81,60.8,62.3,1055,50.5,615,WSW | 250,7.5,WSW | 255,3.9
4/24/2019,1000,12.53,54.2,0,0,29.99,88,57.6,59.4,938,50.5,615,WSW | 241,6.3,WSW | 245,3
4/24/2019,900,12.53,52.4,0,0,29.99,92,54.6,56.2,852,50.5,615,SW | 228,4.2,WSW | 247,2.2
4/24/2019,800,12.53,52.2,0,0,29.98,95,53.4,54.9,758,50.5,615,S | 177,3.2,SSW | 205,1.2
4/24/2019,700,12.53,49.8,0,0,29.98,96,50.7,52.4,101,50.5,615,NNW | 348,5.5,NNW | 334,2.1
4/24/2019,600,12.54,50,0,0,29.97,96,51.2,52.4,101,50.9,600,N | 349,6,NNW | 346,1.3
4/24/2019,500,12.54,50.4,0,0,29.96,96,51.6,52.4,101,51.3,252,N | 353,2.5,N | 350,1.3
4/24/2019,400,12.57,50.6,0,0,29.96,96,51.8,52.4,101,51.3,252,NNE | 24,2.4,NNE | 25,0.9
4/24/2019,300,12.62,50.3,0,0,29.96,95,51.6,52.4,101,51.3,252,NNW | 340,4.9,NNW | 347,0.8
4/24/2019,200,12.63,50.2,0,0,29.97,94,51.9,52.4,101,51.5,122,SSE | 148,2.7,SE | 146,0.8
4/24/2019,100,12.54,50.2,0,0,29.98,92,52.4,72.7,1455,49.4,123,NNW | 335,3.2,N | 352,1.2
4/24/2019,0,12.54,50.5,0,0,29.97,91,53,72.7,1455,49.4,123,N | 2,2.7,N | 9,1.1
4/23/2019,2300,12.54,50.6,0,0,29.98,89,53.7,72.7,1455,49.4,123,SSE | 164,2.2,SSW | 192,0.8
4/23/2019,2200,12.54,51,0,0,29.98,89,54.3,72.7,1455,49.4,123,N | 2,5.1,NNE | 13,1.6
4/23/2019,2100,12.54,50.1,0,0,29.97,86,54.1,72.7,1455,49.4,123,W | 272,4.1,NNW | 343,1.7
4/23/2019,2000,12.54,51.7,0,0,29.96,75,59.7,72.7,1455,49.4,123,SW | 236,3.6,WSW | 242,1
4/23/2019,1900,12.54,54.5,0,0,29.96,67,65.6,72.7,1455,49.4,123,SW | 235,3.6,W | 277,1.2
4/23/2019,1800,12.54,55.5,0,0,29.97,64,67.9,72.7,1455,49.4,123,SW | 226,5.5,WSW | 246,2.4
4/23/2019,1700,12.54,56.2,0,0,29.99,67,67.5,72.7,1455,49.4,123,WSW | 247,7.6,W | 276,5
4/23/2019,1600,12.54,56.9,0,0,29.99,62,70.5,72.7,1455,49.4,123,WSW | 251,9.7,WSW | 254,6.9
4/23/2019,1500,12.54,57.8,0,0,30,66,69.8,72.7,1455,49.4,123,WSW | 256,10.2,WSW | 241,4.5
4/23/2019,1400,12.54,56,0,0,30.01,67,67,70,954,49.4,123,WSW | 253,6.4,WSW | 250,4.2
4/23/2019,1300,12.54,54.6,0,0,30.02,67,65.6,70,954,49.4,123,WSW | 241,9.4,WSW | 241,5.2
4/23/2019,1200,12.54,53.7,0,0,30.03,65,66,70,954,49.4,123,WSW | 240,7.2,WSW | 242,4.6
4/23/2019,1100,12.54,55.1,0,0,30.04,64,67.7,70,954,49.4,123,WSW | 240,7.2,SW | 235,3.6
4/23/2019,1000,12.54,52.6,0,0,30.04,58,68.2,70,954,49.4,123,WSW | 250,3,WSW | 255,0.9
4/23/2019,900,12.54,52.6,0,0,30.03,66,64,65.5,856,49.4,123,SSE | 162,2.6,ENE | 77,0.6
4/23/2019,800,12.54,47.6,0,0,30.04,66,58.9,61.8,800,49.4,123,NE | 37,3.6,NNE | 21,1
4/23/2019,700,12.54,45.8,0,0,30.02,74,53.8,56.9,407,49.4,123,NNE | 20,4.4,NNE | 33,1.3
4/23/2019,600,12.54,45.4,0,0,30.01,70,55.2,56.9,407,49.4,123,NE | 49,4,E | 83,1.3
